Average: 0.685361
Micro Average: 0.685361
Macro Average: 0.650120
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
24:        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        2        0        0        0        0     5785        0        0        0        0        0        0        0        0        0        0        0        0        7        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0       56        0        0        0        1        0       15        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
25:        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     7792        0        0        0        0        0       15        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       40        0        0        0        0        0       57        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
26:        0        0        3        0        5       54        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        5        0        0        0        3    10132        0        0        0        0        0        0        2        0        0        0        0        2        4        0        0        1        0        0        2        0        0        0        0        0        0        0        0        1        0        0        0        0        0     1734        0        0       10        0        0        0        0        0        0        5        0        0       10        0        0        0        0        0        2        0        0        0        0        0       40        0        0        0        0        0        0        0       64        0       41        0        0       61        0        0 
27:        0        0        0        0       39      342      511        0        3       62        0        0        0        0        0        0        0        0        0        0        2        0        0        0        0        0        0     3271        0        0        0        0        0        0        0        0        0        0        0       10        2        3        0        0        0        0        0        0        0        0      111       15        0        0        0        0       23       11        0        0        0        0        0        0        0        0        0        0        1        0        2        0        0        0       62        0        0        0        0        0        0        0        0        0        0        8        8        0        0        0       10        4        0        0        0       11        0        0        0        0        0 
28:        0        0        0        0        0        0       46        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        5     2414        0     1023        0        0        0        0        0        0        0        0        0        0       38        0        6        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1      738        0        0        0        0        0        0       24        0        0        0        6        0        0        0        0        0 
29:        0        0        0        0      583        0        0        0        1        0        0        0        0        2        1       14        0        0        0        0        0       15        0        0        5       33        0        0        0     4054        0        0        0        0        1        0        1        0        0       99        0        0        0      210       11        2        4        0        0        0       15       13        0        0        0        0      165        7        1        1        0        0        0        2        0        0        0        0       22        0       38      109        3        0        0        0        0        0        0        0        0        0        0        1        0       26        1        0        0        2        0        2        0        0        0       69        0        0        0        0        0 
30:        0        0        0        0        2       34        5        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1      137        0        0        0        0       74        0     2710        2        0        0        0        5        0        0        0       28        3        0        0        0        3        0        0        0        0        0        4        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        6        0        0        0        0        8        0        0        0        0        0       70        0        1        0        0        0      113        0        0        5        0        0        5       13        0        2        0        0        0        0        0        0        3 
31:        0        0        0        0       79        0        0        0        0        0        0        0        0        0        0        0        2        0     4335        0        1        0        0        0        0      193        0        0        0       75        0     2166        0        0        0        8        0        0        0        0        0        0        0       26        0        0        0        0        0        6        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        2        8        0        0       13        0        0        0        0        0        0        0       82      148        0        0        0        0       11        0        0        0        0        0        0        5        0        0        0        0        0        0 
32:        0        0      288        0        0        0       32        5        0        0        0        0        0        0        0        0        0        0        0        0        0        0       18       91        0        0        0        0      157        0      731        0     4406        0        0        0        0       36        0        0        0        0        0        0        0        0        0        0        0        0       53        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      353        0        0        0       19      232        0        0        0        0        0        0       29        3        0        0        0        0        0        0        0        0        0 
33:        0        0        4      188        0        0        0        0        0        1        0        0      382        1        0        1        0      114        0        0        0       70        0        0        5        0        6        1        0        0        0        0        0     2311       19        0        0       52      399        0        0        0        0        0        0        0        1        0        0        5        0        0        0        0        3        0        0        7        0        3        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0       11        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0        0        5        0 
